32
process will start at : 
Fri Oct 21 16:38:02 CST 2022
++++++++++++++++++++++++++++++++++++++++
Load GaoDataSet from dataset/SolubTotal.csv ... done (10223 lines, 14.758 seconds) 
# of all graphs/labels:      10222
# of testing graphs/labels:      2044
>>> Training of the Model >>>
Start at:  Fri Oct 21 16:39:14 2022
PID:       403607
# of training graphs/labels: 8178
Learning rate:               1E-03
Batch size:                  64
Maximum epochs:              1000
Output frequency:            1
Params filename prefix:      models/solub
Device:                      cpu
------------------------------------------------------------------------------------------------------------------------------------------------------
     Epoch    TrainingLoss        TrainMAE       TrainRMSE         Time(s) SavePrefix
------------------------------------------------------------------------------------------------------------------------------------------------------
         0      15.2959713      15.7950480      16.8124962      36.1429665 models/solub-0
------------------------------------------------------------------------------------------------------------------------------------------------------
Final loss: 0.3343, Final mae: 0.6822, Final mse: 0.8264, Final rmse: 0.9019
Total training time: 34504.1132 seconds
>>> Training of the Model Accomplished! >>>
End at:  Sat Oct 22 02:14:19 2022
  764     -5.18600000     -6.51800000
  765     -4.62900000     -4.44000000
  766     -4.35700000     -3.45800000
  767     -4.50200000     -4.54000000
  768     -4.52400000     -4.06200000
  769     -5.42000000     -4.88800000
  770     -4.30400000     -4.39000000
  771     -4.17200000     -4.36200000
  772     -5.27300000     -5.91700000
  773     -5.96100000     -4.35300000
  774     -4.82900000     -3.87400000
  775     -4.59200000     -4.89400000
  776     -4.80700000     -4.13000000
  777     -5.34700000     -4.59400000
  778     -4.04700000     -4.34200000
  779     -3.92100000     -4.78400000
  780     -5.34800000     -4.73300000
  781     -4.27300000     -4.51600000
  782     -4.73400000     -4.92800000
  783     -5.28900000     -4.61700000
  784     -4.08200000     -4.96800000
  785     -5.12100000     -5.54200000
  786     -5.45800000     -4.71600000
  787     -4.54200000     -4.96000000
  788     -4.20700000     -2.97400000
  789     -5.65700000     -4.77100000
  790     -4.01000000     -3.69000000
  791     -4.14600000     -3.32900000
  792     -4.93300000     -4.17800000
  793     -4.21500000     -5.03300000
  794     -5.40100000     -4.13900000
  795     -4.78100000     -5.22500000
  796     -4.18000000     -6.11900000
  797     -4.45300000     -4.81600000
  798     -4.62200000     -4.57800000
  799     -5.31700000     -4.57400000
  800     -4.09300000     -4.53100000
  801     -4.04100000     -4.50300000
  802     -5.34600000     -4.20400000
  803     -4.35900000     -5.38700000
  804     -4.72700000     -4.90200000
  805     -4.15700000     -3.33300000
  806     -4.01400000     -4.30400000
  807     -3.98300000     -3.72500000
  808     -4.54600000     -4.79400000
  809     -4.52500000     -4.47600000
  810     -4.58200000     -4.78400000
  811     -4.14100000     -4.74000000
  812     -4.07800000     -4.83400000
  813     -4.34300000     -4.01000000
  814     -4.32600000     -5.01100000
  815     -4.55100000     -3.93200000
  816     -5.33300000     -5.24300000
  817     -4.76500000     -4.75700000
  818     -4.21300000     -4.43300000
  819     -5.24100000     -4.54800000
  820     -5.49500000     -5.34200000
  821     -4.80200000     -5.14100000
  822     -5.18600000     -4.38500000
  823     -6.40700000     -5.67100000
  824     -4.55700000     -3.87900000
  825     -4.69900000     -4.02800000
  826     -4.34400000     -4.75300000
  827     -4.03800000     -4.14100000
  828     -3.92600000     -5.53500000
  829     -4.17200000     -4.48100000
  830     -3.94400000     -3.52400000
  831     -5.12400000     -5.35300000
  832     -4.64200000     -3.73700000
  833     -3.96500000     -4.33000000
  834     -4.89600000     -4.94900000
  835     -5.41600000     -3.69100000
  836     -4.67400000     -3.33800000
  837     -4.03400000     -4.79000000
  838     -6.01600000     -5.50300000
  839     -6.17600000     -6.83900000
  840     -4.51900000     -4.15300000
  841     -4.93300000     -4.19400000
  842     -3.97800000     -4.20700000
  843     -5.23800000     -3.56800000
  844     -4.12100000     -4.29800000
  845     -4.42000000     -3.21800000
  846     -5.68300000     -5.36900000
  847     -4.53700000     -4.75800000
  848     -3.93400000     -4.11000000
  849     -5.27600000     -3.62800000
  850     -4.51500000     -5.32400000
  851     -4.15900000     -6.06100000
  852     -4.16300000     -4.81800000
  853     -4.01000000     -3.53100000
  854     -4.51800000     -4.73500000
  855     -5.20800000     -3.29900000
  856     -4.03100000     -2.92600000
  857     -4.30500000     -5.42600000
  858     -4.01900000     -4.57300000
  859     -4.62200000     -3.90600000
  860     -3.93600000     -2.50400000
  861     -4.28900000     -4.60200000
  862     -5.38800000     -4.84500000
  863     -4.05000000     -4.57800000
  864     -4.32600000     -3.79800000
  865     -5.62400000     -4.83100000
  866     -4.63700000     -5.03300000
  867     -5.29800000     -4.26800000
  868     -4.78500000     -5.23100000
  869     -4.24100000     -5.20000000
  870     -3.93500000     -4.59300000
  871     -5.51600000     -3.73300000
  872     -4.94700000     -5.86500000
  873     -5.20600000     -4.00000000
  874     -4.37500000     -6.24900000
  875     -3.92700000     -4.39300000
  876     -5.26100000     -4.59300000
  877     -4.90700000     -4.70600000
  878     -4.16800000     -2.90500000
  879     -4.18400000     -4.01300000
  880     -4.15100000     -4.56500000
  881     -3.97500000     -4.74600000
  882     -4.27600000     -3.62100000
  883     -4.92400000     -4.89400000
  884     -4.54500000     -2.76300000
  885     -2.77000000     -4.48300000
  886     -4.05100000     -5.11000000
  887     -7.28600000     -4.05300000
  888     -5.40300000     -4.23000000
  889     -4.09500000     -4.49200000
  890     -5.01900000     -2.92100000
  891     -5.23200000     -5.87500000
  892     -5.10600000     -3.93100000
  893     -4.02400000     -2.47400000
  894     -4.45900000     -3.77200000
  895     -4.44000000     -4.13400000
  896     -4.85600000     -3.61300000
  897     -5.25900000     -4.81800000
  898     -3.98700000     -4.50500000
  899     -4.20500000     -4.89600000
  900     -5.39000000     -4.51700000
  901     -4.01000000     -3.91500000
  902     -4.14000000     -4.27800000
  903     -6.29200000     -5.08200000
  904     -4.07700000     -4.82600000
  905     -5.25900000     -4.03000000
  906     -5.04100000     -8.82300000
  907     -5.44800000     -5.82300000
  908     -3.95800000     -4.13900000
  909     -5.12800000     -4.46600000
  910     -5.26400000     -4.96200000
  911     -5.73800000     -4.54700000
  912     -5.48300000     -4.52000000
  913     -4.81000000     -3.43800000
  914     -4.19200000     -4.98800000
  915     -5.83300000     -3.50800000
  916     -4.39500000     -5.41100000
  917     -4.05700000     -4.47000000
  918     -5.20700000     -4.73700000
  919     -3.91000000     -4.16300000
  920     -4.25400000     -5.24600000
  921     -5.06400000     -5.12500000
  922     -5.43800000     -4.94800000
  923     -4.08500000     -4.33400000
  924     -4.59900000     -5.12900000
  925     -4.49200000     -5.59300000
  926     -5.53900000     -4.51700000
  927     -4.05600000     -5.48800000
  928     -5.44200000     -4.56100000
  929     -4.10100000     -4.36800000
  930     -3.99800000     -4.17900000
  931     -4.57600000     -5.06200000
  932     -4.16600000     -5.04000000
  933     -4.50900000     -5.68700000
  934     -5.46200000     -3.58600000
  935     -5.07300000     -4.89400000
  936     -4.44000000     -5.03900000
  937     -5.08800000     -4.61800000
  938     -4.44800000     -4.09900000
  939     -4.99300000     -5.27400000
  940     -4.92300000     -4.35400000
  941     -4.76200000     -4.45800000
  942     -3.99300000     -5.11700000
  943     -4.52900000     -4.42800000
  944     -3.93700000     -3.96400000
  945     -4.12100000     -3.75800000
  946     -4.08600000     -5.43500000
  947     -5.69300000     -5.30600000
  948     -5.26800000     -3.61000000
  949     -5.60600000     -4.36000000
  950     -4.63800000     -4.80900000
  951     -5.47000000     -3.00300000
  952     -4.40800000     -5.56100000
  953     -4.64300000     -3.86500000
  954     -4.09800000     -3.72600000
  955     -3.92500000     -4.68600000
  956     -3.91100000     -4.95900000
  957     -5.05600000     -4.72800000
  958     -5.47600000     -5.46500000
  959     -5.27600000     -5.22400000
  960     -4.09000000     -5.87100000
  961     -4.62600000     -3.98700000
  962     -4.58700000     -5.06600000
  963     -3.93100000     -3.96400000
  964     -4.09300000     -4.70600000
  965     -4.51300000     -4.82600000
  966     -4.22800000     -4.62000000
  967     -3.93700000     -3.51000000
  968     -5.01000000     -6.07700000
  969     -4.88600000     -5.00100000
  970     -4.24000000     -4.42200000
  971     -3.95800000     -4.42700000
  972     -4.01400000     -2.98300000
  973     -4.98100000     -5.35800000
  974     -5.20100000     -4.53100000
  975     -3.90600000     -3.45300000
  976     -4.90600000     -4.13300000
  977     -5.34700000     -4.23500000
  978     -4.00400000     -4.06300000
  979     -5.08400000     -3.69700000
  980     -4.65600000     -4.01500000
  981     -5.05500000     -5.24500000
  982     -4.04700000     -4.27300000
  983     -4.18300000     -5.46500000
  984     -4.16200000     -4.97000000
  985     -4.61000000     -4.14500000
  986     -4.54300000     -4.65700000
  987     -5.10400000     -3.93600000
  988     -5.43800000     -4.55300000
  989     -4.29000000     -5.00200000
  990     -5.33400000     -2.72400000
  991     -4.09000000     -4.09500000
  992     -5.51800000     -6.77700000
  993     -5.68000000     -5.02300000
  994     -5.38200000     -3.97900000
  995     -5.54500000     -4.47200000
  996     -4.01900000     -4.80800000
  997     -4.03600000     -4.11500000
  998     -4.18800000     -3.35900000
  999     -5.27400000     -3.87600000
 1000     -2.70200000     -5.61200000
 1001     -4.74700000     -4.06200000
 1002     -3.94300000     -3.62100000
 1003     -4.74000000     -4.02400000
 1004     -3.93200000     -4.77300000
 1005     -4.11200000     -4.31300000
 1006     -4.25100000     -4.92400000
 1007     -3.92200000     -3.37200000
 1008     -4.71000000     -4.17500000
 1009     -3.98200000     -4.91500000
 1010     -4.16400000     -5.09200000
 1011     -7.11400000     -7.36100000
 1012     -6.02500000     -4.28800000
 1013     -4.96500000     -5.81800000
 1014     -4.20000000     -3.50400000
 1015     -4.07900000     -5.01900000
 1016     -4.54600000     -4.48200000
 1017     -3.95500000     -3.87600000
 1018     -5.39600000     -4.61900000
 1019     -4.02100000     -4.41400000
 1020     -4.63800000     -4.81800000
 1021     -4.79000000     -4.86000000
 1022     -5.45400000     -4.38600000
 1023     -4.83000000     -4.70300000
 1024     -4.14400000     -5.43800000
 1025     -4.01300000     -4.53400000
 1026     -4.46800000     -4.73900000
 1027     -3.98200000     -4.43200000
 1028     -4.09500000     -5.39000000
 1029     -5.37600000     -6.45700000
 1030     -5.71600000     -5.75900000
 1031     -4.34100000     -4.89000000
 1032     -5.40000000     -4.29400000
 1033     -4.01500000     -5.18600000
 1034     -3.92300000     -4.16400000
 1035     -4.13300000     -4.64300000
 1036     -5.15300000     -4.29300000
 1037     -4.13800000     -3.25400000
 1038     -4.72300000     -5.20400000
 1039     -3.92400000     -4.85700000
 1040     -5.23700000     -5.63400000
 1041     -3.90400000     -5.22100000
 1042     -3.92500000     -5.72900000
 1043     -5.45100000     -4.97400000
 1044     -4.84700000     -4.99700000
 1045     -4.75900000     -4.52200000
 1046     -4.09400000     -3.43500000
 1047     -4.16700000     -4.38400000
 1048     -4.83000000     -3.58800000
 1049     -3.97000000     -5.06600000
 1050     -3.96200000     -5.86400000
 1051     -5.44500000     -4.81300000
 1052     -5.62200000     -4.77300000
 1053     -4.01400000     -1.68900000
 1054     -3.97000000     -4.20400000
 1055     -4.47200000     -4.24800000
 1056     -4.87800000     -4.52000000
 1057     -3.97700000     -3.44600000
 1058     -4.00100000     -3.87700000
 1059     -3.98800000     -4.68600000
 1060     -5.43900000     -5.42600000
 1061     -4.06500000     -4.40900000
 1062     -7.51300000     -4.74100000
 1063     -5.41200000     -5.26600000
 1064     -4.60900000     -4.41800000
 1065     -4.11000000     -4.93400000
 1066     -4.61200000     -5.25500000
 1067     -4.63800000     -3.47300000
 1068     -4.54500000     -4.29200000
 1069     -4.35500000     -5.20100000
 1070     -4.66400000     -4.32400000
 1071     -3.92900000     -4.58900000
 1072     -4.24800000     -4.16400000
 1073     -4.21000000     -4.55400000
 1074     -4.96600000     -4.39500000
 1075     -4.16600000     -4.27000000
 1076     -5.62100000     -5.42000000
 1077     -4.11300000     -4.65800000
 1078     -4.18900000     -4.49200000
 1079     -3.99000000     -3.89300000
 1080     -4.39500000     -5.04000000
 1081     -5.48500000     -4.01100000
 1082     -4.70900000     -4.07500000
 1083     -5.18900000     -4.11500000
 1084     -4.25400000     -4.09900000
 1085     -4.13800000     -4.79400000
 1086     -5.32000000     -3.81200000
 1087     -5.22300000     -3.33700000
 1088     -4.65200000     -4.72100000
 1089     -5.23400000     -4.03300000
 1090     -4.12200000     -2.28200000
 1091     -4.23200000     -4.00400000
 1092     -4.04300000     -4.28900000
 1093     -4.01500000     -4.47000000
 1094     -4.06400000     -4.62300000
 1095     -4.06000000     -1.63000000
 1096     -5.88500000     -5.02900000
 1097     -4.40600000     -6.77100000
 1098     -4.15100000     -4.39400000
 1099     -5.72700000     -5.33200000
 1100     -4.14000000     -4.09700000
 1101     -5.54200000     -5.04400000
 1102     -5.77300000     -5.16600000
 1103     -4.38500000     -5.02900000
 1104     -3.91500000     -4.36800000
 1105     -4.41700000     -4.36200000
 1106     -4.26800000     -4.11900000
 1107     -5.38200000     -6.79100000
 1108     -4.06600000     -4.02500000
 1109     -4.41300000     -3.66700000
 1110     -4.74100000     -5.23900000
 1111     -4.00200000     -4.25900000
 1112     -5.47900000     -6.13300000
 1113     -5.03200000     -5.78200000
 1114     -5.01100000     -3.11800000
 1115     -4.02900000     -3.98500000
 1116     -3.96700000     -3.63300000
 1117     -5.75300000     -4.02400000
 1118     -4.82600000     -5.65800000
 1119     -5.40800000     -4.70300000
 1120     -4.38200000     -4.32900000
 1121     -5.43300000     -4.56200000
 1122     -4.72700000     -2.58300000
 1123     -5.38600000     -4.02700000
 1124     -4.12000000     -4.13600000
 1125     -4.07500000     -4.55400000
 1126     -4.20200000     -5.20700000
 1127     -4.93000000     -4.28900000
 1128     -6.23500000     -8.02200000
 1129     -4.00200000     -3.91400000
 1130     -5.18300000     -5.13700000
 1131     -4.38200000     -4.98600000
 1132     -5.45800000     -5.29700000
 1133     -4.30500000     -5.00600000
 1134     -3.92100000     -5.36900000
 1135     -5.17600000     -4.84700000
 1136     -5.38400000     -4.75700000
 1137     -3.99900000     -4.51100000
 1138     -3.99800000     -3.29100000
 1139     -5.17600000     -3.11800000
 1140     -3.38100000     -4.84500000
 1141     -5.52000000     -4.59900000
 1142     -4.71700000     -3.87700000
 1143     -5.45700000     -4.86200000
 1144     -5.24200000     -4.50700000
 1145     -5.01900000     -4.55400000
 1146     -4.10600000     -3.31700000
 1147     -4.61200000     -4.61600000
 1148     -5.27500000     -4.85300000
 1149     -3.91900000     -4.21100000
 1150     -3.90700000     -3.49200000
 1151     -4.02500000     -5.24800000
 1152     -4.87400000     -4.84200000
 1153     -5.14900000     -3.17300000
 1154     -5.48200000     -4.60400000
 1155     -3.95600000     -4.88700000
 1156     -5.31100000     -4.46600000
 1157     -3.99400000     -4.74400000
 1158     -5.43400000     -4.13700000
 1159     -5.11600000     -5.15000000
 1160     -7.24000000     -5.12400000
 1161     -4.43100000     -4.67500000
 1162     -4.18700000     -3.31800000
 1163     -5.45400000     -4.90000000
 1164     -4.41900000     -2.44900000
 1165     -5.18700000     -5.07400000
 1166     -4.15800000     -4.74400000
 1167     -6.16600000     -5.35300000
 1168     -5.51600000     -5.68800000
 1169     -4.04000000     -3.15700000
 1170     -4.72100000     -5.10200000
 1171     -3.95300000     -5.54200000
 1172     -4.15700000     -4.00500000
 1173     -4.79900000     -5.39500000
 1174     -5.61000000     -5.67100000
 1175     -5.42800000     -4.61100000
 1176     -4.44300000     -4.98300000
 1177     -4.48500000     -5.12400000
 1178     -4.12300000     -4.18500000
 1179     -4.80500000     -4.42100000
 1180     -4.11100000     -3.72900000
 1181     -5.09400000     -6.01500000
 1182     -4.02100000     -3.95000000
 1183     -5.76300000     -4.94900000
 1184     -3.99200000     -4.61900000
 1185     -4.15900000     -5.39000000
 1186     -5.37300000     -4.81300000
 1187     -5.81600000     -4.69200000
 1188     -4.08700000     -4.14600000
 1189     -5.54400000     -3.83500000
 1190     -4.14700000     -3.33500000
 1191     -5.53900000     -5.20700000
 1192     -4.67100000     -4.53900000
 1193     -3.92800000     -5.60700000
 1194     -4.62200000     -5.57900000
 1195     -4.00900000     -5.05500000
 1196     -4.09800000     -4.55100000
 1197     -4.98500000     -4.43400000
 1198     -5.04600000     -4.98300000
 1199     -4.36700000     -4.61200000
 1200     -4.82900000     -3.88900000
 1201     -3.98600000     -3.66900000
 1202     -4.94400000     -4.22700000
 1203     -3.90200000     -4.47800000
 1204     -4.07000000     -3.82600000
 1205     -5.43300000     -5.14000000
 1206     -5.07800000     -4.33700000
 1207     -4.31100000     -6.81100000
 1208     -4.38900000     -4.68300000
 1209     -5.49000000     -2.93900000
 1210     -4.17800000     -5.21600000
 1211     -4.78800000     -3.39900000
 1212     -4.20700000     -4.35400000
 1213     -4.08900000     -5.34700000
 1214     -4.95600000     -5.35100000
 1215     -4.08900000     -3.87000000
 1216     -5.52800000     -4.12400000
 1217     -5.44500000     -3.30800000
 1218     -5.38900000     -4.29800000
 1219     -4.11700000     -3.75600000
 1220     -3.91100000     -5.21300000
 1221     -4.15900000     -4.21300000
 1222     -4.09100000     -3.59000000
 1223     -4.20000000     -4.20700000
 1224     -3.99900000     -4.41300000
 1225     -4.28100000     -4.34400000
 1226     -4.01500000     -4.43000000
 1227     -3.90900000     -3.44500000
 1228     -4.05700000     -3.43300000
 1229     -4.39700000     -3.56900000
 1230     -5.13800000     -6.29400000
 1231     -3.90300000     -4.56600000
 1232     -4.03700000     -4.32800000
 1233     -4.24700000     -4.07100000
 1234     -3.93000000     -4.24900000
 1235     -4.09400000     -5.20200000
 1236     -4.01800000     -4.81800000
 1237     -5.45500000     -5.52600000
 1238     -5.42500000     -4.70600000
 1239     -5.33800000     -4.07700000
 1240     -5.88900000     -3.73900000
 1241     -4.17500000     -4.22100000
 1242     -4.21200000     -3.87100000
 1243     -4.15800000     -4.56500000
 1244     -4.93000000     -4.45700000
 1245     -4.13500000     -4.13000000
 1246     -4.28700000     -4.74300000
 1247     -4.09000000     -4.60700000
 1248     -4.93200000     -4.16000000
 1249     -6.56700000     -5.04300000
 1250     -5.43400000     -1.56000000
 1251     -5.90600000     -5.65500000
 1252     -5.11800000     -4.20100000
 1253     -4.68500000     -4.25500000
 1254     -4.47400000     -4.88300000
 1255     -4.03300000     -3.71600000
 1256     -5.11900000     -4.56000000
 1257     -5.44800000     -5.55900000
 1258     -5.54000000     -5.33700000
 1259     -4.59700000     -4.16300000
 1260     -4.67800000     -4.93000000
 1261     -5.03300000     -4.08800000
 1262     -4.60900000     -5.10100000
 1263     -4.02200000     -4.69600000
 1264     -4.22100000     -4.30600000
 1265     -5.55200000     -5.30700000
 1266     -4.00400000     -5.72800000
 1267     -5.56500000     -5.01800000
 1268     -3.99800000     -3.84200000
 1269     -4.00500000     -2.99500000
 1270     -5.30500000     -5.50600000
 1271     -4.13900000     -3.29000000
 1272     -4.16000000     -4.19000000
 1273     -4.75700000     -5.76900000
 1274     -3.91300000     -3.87900000
 1275     -4.46100000     -4.84600000
 1276     -5.46400000     -4.91300000
 1277     -3.93700000     -4.30600000
 1278     -4.88400000     -5.06500000
 1279     -5.14100000     -3.97600000
 1280     -4.50300000     -4.75700000
 1281     -3.98000000     -4.22200000
 1282     -3.93200000     -4.16400000
 1283     -4.27100000     -4.18800000
 1284     -3.97600000     -4.27200000
 1285     -5.04100000     -5.09800000
 1286     -5.16000000     -5.04600000
 1287     -4.12200000     -5.22000000
 1288     -4.35100000     -4.65500000
 1289     -4.32800000     -4.84300000
 1290     -5.49500000     -3.87200000
 1291     -4.11700000     -4.34900000
 1292     -4.33800000     -3.27300000
 1293     -3.99000000     -4.03600000
 1294     -4.11200000     -5.00500000
 1295     -5.05300000     -5.12200000
 1296     -5.57700000     -6.15000000
 1297     -4.78300000     -4.47500000
 1298     -3.95100000     -5.11600000
 1299     -5.42100000     -4.40300000
 1300     -4.79500000     -4.60700000
 1301     -3.99400000     -4.36800000
 1302     -4.29600000     -4.69700000
 1303     -4.86500000     -4.68000000
 1304     -4.14600000     -4.11200000
 1305     -4.45500000     -5.17700000
 1306     -4.26100000     -2.70500000
 1307     -4.92200000     -5.78200000
 1308     -4.71900000     -4.40600000
 1309     -4.08100000     -4.98400000
 1310     -4.00600000     -3.60700000
 1311     -5.08400000     -5.06900000
 1312     -5.35600000     -3.61000000
 1313     -4.25900000     -5.12900000
 1314     -5.02900000     -4.70600000
 1315     -4.56000000     -4.68300000
 1316     -3.93300000     -3.34200000
 1317     -4.21700000     -4.73800000
 1318     -4.48300000     -3.92300000
 1319     -5.43700000     -4.57100000
 1320     -5.16500000     -5.17800000
 1321     -5.40300000     -4.86000000
 1322     -5.65700000     -5.18200000
 1323     -3.95800000     -4.67800000
 1324     -5.44100000     -4.05700000
 1325     -5.20700000     -3.87900000
 1326     -4.24800000     -3.61000000
 1327     -3.93900000     -3.13700000
 1328     -4.52700000     -5.43800000
 1329     -5.39200000     -3.60000000
 1330     -4.08900000     -5.76600000
 1331     -5.53500000     -5.02900000
 1332     -3.96100000     -4.43500000
 1333     -3.97700000     -4.04200000
 1334     -4.88900000     -4.60300000
 1335     -5.10200000     -4.60300000
 1336     -4.25400000     -5.34000000
 1337     -4.32400000     -4.86800000
 1338     -3.95300000     -5.44400000
 1339     -4.11800000     -4.02400000
 1340     -4.29800000     -3.94800000
 1341     -5.00200000     -4.04600000
 1342     -4.33600000     -5.56200000
 1343     -4.19100000     -4.33100000
 1344     -4.02400000     -4.21400000
 1345     -5.42000000     -4.23100000
 1346     -5.22700000     -4.57400000
 1347     -4.48300000     -2.82300000
 1348     -5.58700000     -4.55200000
 1349     -5.37800000     -4.58700000
 1350     -3.94500000     -4.62600000
 1351     -5.44400000     -4.81800000
 1352     -5.45000000     -5.26600000
 1353     -5.43700000     -3.64400000
 1354     -5.14500000     -3.55900000
 1355     -4.31500000     -4.22200000
 1356     -3.97100000     -5.03200000
 1357     -4.87100000     -4.62500000
 1358     -4.33400000     -4.01200000
 1359     -4.52600000     -4.62700000
 1360     -3.98300000     -3.55300000
 1361     -5.56800000     -4.94900000
 1362     -5.61300000     -4.93000000
 1363     -3.93300000     -4.01200000
 1364     -4.75200000     -4.56500000
 1365     -4.98200000     -5.65800000
 1366     -4.12300000     -4.16700000
 1367     -4.43800000     -5.37200000
 1368     -3.92700000     -3.96900000
 1369     -5.74700000     -5.60500000
 1370     -4.24600000     -4.02000000
 1371     -4.05800000     -3.58500000
 1372     -5.57900000     -4.68900000
 1373     -5.64800000     -4.49700000
 1374     -5.64900000     -5.36000000
 1375     -5.47100000     -5.03900000
 1376     -4.16500000     -4.88400000
 1377     -4.85500000     -5.08400000
 1378     -4.36700000     -4.80900000
 1379     -4.67400000     -3.79100000
 1380     -5.24400000     -4.89300000
 1381     -4.77600000     -5.08400000
 1382     -4.46700000     -4.56100000
 1383     -4.81800000     -4.64200000
 1384     -4.11200000     -4.53300000
 1385     -3.94600000     -3.20600000
 1386     -5.34200000     -4.88000000
 1387     -4.23500000     -5.41000000
 1388     -3.91300000     -5.23500000
 1389     -5.49600000     -5.55000000
 1390     -5.52100000     -4.26600000
 1391     -5.14600000     -4.51600000
 1392     -3.94100000     -3.92300000
 1393     -4.92400000     -5.62100000
 1394     -4.81000000     -4.41600000
 1395     -4.10600000     -5.14000000
 1396     -4.07200000     -4.83300000
 1397     -5.03500000     -4.28600000
 1398     -4.29400000     -3.84300000
 1399     -4.34900000     -4.50500000
 1400     -4.14200000     -4.96600000
 1401     -5.32600000     -3.82000000
 1402     -3.90400000     -5.43200000
 1403     -4.37100000     -4.46600000
 1404     -4.05800000     -4.00100000
 1405     -3.79300000     -4.83800000
 1406     -3.94100000     -5.12700000
 1407     -4.09600000     -3.14400000
 1408     -5.35000000     -4.63700000
 1409     -4.13100000     -4.27900000
 1410     -4.07900000     -3.77200000
 1411     -6.06400000     -6.19800000
 1412     -4.03800000     -3.47800000
 1413     -3.99600000     -3.78600000
 1414     -5.61800000     -3.87700000
 1415     -4.73400000     -5.03500000
 1416     -5.89000000     -5.98000000
 1417     -4.10600000     -4.66200000
 1418     -7.03100000     -4.33600000
 1419     -4.07300000     -4.73300000
 1420     -5.27200000     -4.61800000
 1421     -3.92100000     -5.35100000
 1422     -4.74700000     -4.15100000
 1423     -5.41100000     -4.38000000
 1424     -5.44700000     -5.33800000
 1425     -3.94000000     -4.36300000
 1426     -5.52000000     -5.05500000
 1427     -3.95400000     -4.65900000
 1428     -4.46700000     -3.91700000
 1429     -5.38900000     -4.79000000
 1430     -5.64300000     -5.09400000
 1431     -6.01900000     -5.20500000
 1432     -4.10300000     -4.71900000
 1433     -5.39800000     -4.29200000
 1434     -4.04800000     -5.22000000
 1435     -4.97500000     -4.45500000
 1436     -4.76800000     -3.78800000
 1437     -3.98500000     -5.30100000
 1438     -4.59500000     -3.72100000
 1439     -5.48400000     -4.51200000
 1440     -3.99300000     -4.97700000
 1441     -5.13700000     -5.61400000
 1442     -3.93600000     -3.72400000
 1443     -4.44200000     -4.05700000
 1444     -3.90700000     -4.27900000
 1445     -3.90700000     -5.12400000
 1446     -4.37700000     -4.89100000
 1447     -4.19500000     -5.41300000
 1448     -5.75500000     -4.74500000
 1449     -5.12300000     -4.89900000
 1450     -3.90900000     -4.00200000
 1451     -4.12100000     -5.28900000
 1452     -4.09000000     -4.53100000
 1453     -3.99600000     -3.81300000
 1454     -3.94500000     -4.23300000
 1455     -5.85600000     -3.99300000
 1456     -4.75200000     -5.88000000
 1457     -5.03600000     -4.28600000
 1458     -5.28500000     -3.85700000
 1459     -3.98200000     -3.62500000
 1460     -3.99200000     -4.65400000
 1461     -4.61800000     -4.89200000
 1462     -4.52000000     -5.85400000
 1463     -4.58400000     -4.73400000
 1464     -3.95500000     -4.40500000
 1465     -4.42100000     -3.10900000
 1466     -4.15400000     -3.88300000
 1467     -4.04700000     -0.42600000
 1468     -3.91100000     -4.30700000
 1469     -5.31400000     -3.99900000
 1470     -4.12600000     -5.18100000
 1471     -4.87300000     -2.80100000
 1472     -5.40400000     -3.54000000
 1473     -5.11300000     -4.31200000
 1474     -4.64800000     -4.43500000
 1475     -5.44200000     -5.19900000
 1476     -6.44800000     -3.53400000
 1477     -4.09000000     -4.90000000
 1478     -5.43700000     -4.31200000
 1479     -4.16800000     -5.24300000
 1480     -4.19100000     -1.14900000
 1481     -5.62500000     -4.89900000
 1482     -3.93500000     -4.28000000
 1483     -3.94200000     -4.07700000
 1484     -4.11600000     -3.93100000
 1485     -4.21500000     -4.56400000
 1486     -4.63900000     -4.37900000
 1487     -4.21800000     -3.85900000
 1488     -5.19300000     -5.75600000
 1489     -5.53500000     -4.42100000
 1490     -4.35500000     -6.04200000
 1491     -4.12200000     -4.05600000
 1492     -4.11200000     -4.36900000
 1493     -4.30700000     -3.54200000
 1494     -4.07700000     -5.10200000
 1495     -4.51300000     -4.35700000
 1496     -4.72600000     -4.91100000
 1497     -5.40200000     -4.37000000
 1498     -4.08600000     -4.40600000
 1499     -4.22200000     -4.04200000
 1500     -5.39200000     -4.23400000
 1501     -4.28800000     -5.37700000
 1502     -5.09700000     -5.11300000
 1503     -3.98200000     -3.66600000
 1504     -4.47300000     -5.79900000
 1505     -4.94000000     -5.11700000
 1506     -5.50000000     -5.72900000
 1507     -5.81300000     -4.89000000
 1508     -4.50200000     -4.85400000
 1509     -4.11700000     -5.31800000
 1510     -5.52800000     -5.54400000
 1511     -4.08100000     -4.01800000
 1512     -5.35100000     -4.05600000
 1513     -4.94400000     -3.76900000
 1514     -4.07300000     -4.76800000
 1515     -3.99400000     -4.25700000
 1516     -4.40600000     -4.51000000
 1517     -5.70600000     -4.84700000
 1518     -4.21500000     -5.03300000
 1519     -4.74200000     -4.18900000
 1520     -5.71200000     -4.01500000
 1521     -5.46400000     -4.91800000
 1522     -4.85500000     -4.95800000
 1523     -5.30600000     -4.61900000
 1524     -5.37100000     -4.14300000
 1525     -4.75300000     -4.10300000
 1526     -3.93100000     -1.27200000
