smiles,LogS
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.42
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.999
CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.184
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.37
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,-3.09
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-4.88
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.817
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,-2.9
CNC(=O)Oc1ccccc1C2OCCO2,-1.57
c2ccc1[nH]ncc1c2 ,-2.16
CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-3.69
Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,-3.685
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,-1.8
c1ccsc1,-1.33
CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-4.411
COCCCNc1nc(NC(C)C)nc(SC)n1,-2.928
CCNc1nc(Cl)nc(n1)N(CC)CC,-4.06
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,-3.785
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.15
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.43
CCNc1nc(NC(C)C)nc(OC)n1,-2.084
CCNc1nc(Cl)nc(NC(C)C)n1,-3.85
CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.239
CCNc1nc(NC(C)(C)C)nc(SC)n1,-4.0
COc1nc(NC(C)C)nc(NC(C)C)n1,-2.478
CSc1nc(NC(C)C)nc(NC(C)C)n1,-4.1
CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.364
CCNc1nc(NC(C)C)nc(SC)n1,-3.04
CCNc1nc(Cl)nc(NCC)n1 ,-4.55
CSc1nc(nc(n1)N(C)C)N(C)C,-2.676
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.49
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-4.46
O(c1ccccc1)c2ccccc2,-3.96
CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,-4.7
Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2,-5.46
COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,-4.16
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-4.89
CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,-4.871
CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,-5.153
CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ,-5.36
CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.324
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-4.31
CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.338
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-3.29
c1ccoc1,-0.82
O=Cc1ccco1,-0.1
ON=Cc1ccc(o1)N(=O)=O ,-2.19
CC1CO1,-0.59
N(Nc1ccccc1)c2ccccc2 ,-2.92
ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,-5.259
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,-3.638
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,-2.82
O=c1[nH]cnc2nc[nH]c12 ,-2.296
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,-4.16
CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,-1.95
c1cncnc1,1.1
CCCCc1c(C)nc(nc1O)N(C)C ,-2.24
CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C,-3.64
c1ccccc1C(O)c2ccccc2,-2.55
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-4.93
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-3.953
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-5.666
CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,-2.98
C(c1ccccc1)c2ccccc2,-4.08
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-7.2
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,-6.89
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.15
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,-7.2
c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,-4.53
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,-6.51
NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,-3.451
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-5.915
O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.523
O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.071
O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.678
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.907
O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.47
O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.301
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-4.097
O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.886
Nc1ncnc2nc[nH]c12 ,-2.12
Nc1nc(O)nc2nc[nH]c12 ,-3.401
CSc1nnc(c(=O)n1N)C(C)(C)C,-2.253
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2,-7.337
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.176
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.017
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.025
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,-6.291
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.402
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,-5.24
CC(=O)Nc1nnc(s1)S(N)(=O)=O ,-2.36
CC1CCCCC1NC(=O)Nc2ccccc2,-4.11
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,-7.321
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-7.87
CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,-6.78
OC1C(O)C(O)C(O)C(O)C1O,0.35
C/C1CCCCC1\C,-4.3
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.64
CCSC(=O)N(CC)C1CCCCC1 ,-3.4
C/C1CCC(\C)CC1,-4.47
C1CCCCC1,-3.1
OC1CCCCC1,-0.44
CCC1CCCCC1,-4.25
CC(C)C1CCC(C)CC1O ,-2.53
CC1CCCCC1,-3.85
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,-2.84
c1ccc2cc3cc4ccccc4cc3cc2c1,-8.6
OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,-4.571
c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,-7.8
CC1(C)C2CCC1(C)C(O)C2,-2.32
COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C ,-4.42
Cc1cccc2c1ccc3ccccc32,-5.85
Cc1ccc2c(ccc3ccccc32)c1,-5.84
c1ccc2c(c1)ccc3ccccc32,-5.26
O2c1ccccc1N(CC)C(=O)c3ccccc23 ,-3.68
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,-3.928
CN(C)C(=O)NC1CCCCCCC1,-2.218
C1CCCCCCC1,-4.15
OC1CCCCCCC1,-1.29
O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,-3.168
CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,-3.538
NC(=O)c1cccnc1 ,0.61
Cc1cccnc1C,0.38
Clc1cccc(n1)C(Cl)(Cl)Cl,-3.76
Cc1ccncc1C,0.36
Cc1cncc(C)c1,0.38
CCc1ccccn1,0.51
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,-5.67
Cc1ccnc(C)c1,0.38
c1nccc(C(=O)NN)c1,0.009
COC(=O)c1cccnc1 ,-0.46
c1ccncc1,0.76
Cc1cccc(C)n1,0.45
Oc1ccncc1,1.02
Oc1ccccn1,1.02
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,-6.18
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,-6.29
OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,-4.445
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ,-3.36
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O ,-3.46
COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,-3.571
COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 ,-2.596
C1CCCCCC1,-3.51
OC1CCCCCC1,-0.88
CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,-4.114
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,-4.207
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,-4.554
CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,-2.86
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,-3.36
CCN2c1ncccc1N(C)C(=O)c3cccnc23 ,-2.62
CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,-5.839
CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,-3.893
ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O ,-5.4
O=C2NC(=O)C1(CCCC1)C(=O)N2,-2.349
C1c2ccccc2c3ccc4ccccc4c13,-6.68
O=C1CCC(=O)N1,0.3
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.86
c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) ,-5.43
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.742
Nc1nc[nH]n1,0.522
CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,-3.658
CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-3.27
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,-3.73
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,-3.81
CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,-5.507
O=C2NC(=O)C1(CC1)C(=O)N2 ,-1.886
CCC1(CCC(=O)NC1=O)c2ccccc2 ,-2.337
Cc2cccc3sc1nncn1c23 ,-2.07
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-7.11
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-3.535
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-4.799
Cc1ccccc1n3c(C)nc2ccccc2c3=O,-2.925
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ,-7.28
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,-6.02
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.95
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,-0.85
CC(=C)C1CC=C(C)C(=O)C1,-2.06
CC1=CC(=O)CC(C)(C)C1 ,-1.06
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,-4.805
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,-4.632
Cc1c2ccccc2c(C)c3ccc4ccccc4c13,-7.02
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,-2.68
NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,-2.63
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,-2.68
c1cC2C(=O)NC(=O)C2cc1,-2.932
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-4.376
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,-8.804
O=C2NC(=O)C1(CCC1)C(=O)N2,-1.655
Cc1cc2ccccc2cc1C,-4.72
Cc1cc(C)c2ccccc2c1,-4.29
Cc1ccc(C)c2ccccc12,-4.14
Cc1cccc2c(C)cccc12,-4.679
Cc1ccc2cc(C)ccc2c1,-4.89
Brc1cccc2ccccc12,-4.35
c1c(Br)ccc2ccccc12 ,-4.4
Brc1ccc2ccccc2c1,-4.4
Clc1cccc2ccccc12,-3.93
Clc1ccc2ccccc2c1,-4.14
CCc1cccc2ccccc12,-4.17
CCc1ccc2ccccc2c1,-4.29
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,-3.57
CNC(=O)Oc1cccc2ccccc12,-3.224
Ic1cccc2ccccc12,-4.55
c1ccc2ccccc2c1,-3.6
Cc1cccc2ccccc12,-3.7
Oc1cccc2ccccc12,-2.22
Nc1cccc2ccccc12,-1.92
O=N(=O)c1cccc2ccccc12,-3.54
Cc1ccc2ccccc2c1,-3.77
Oc1ccc2ccccc2c1,-2.28
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-3.955
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,-1.95
Oc1cccc2cccnc12 ,-2.42
Oc1cccc2ncccc12 ,-2.54
c1ccc2ncccc2c1,-1.3
Oc2ccc1ncccc1c2 ,-2.16
c2c(C)cc1nc(C)ccc1c2 ,-1.94
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-3.246
Cn1ccc(=O)[nH]c1=O,-0.807
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-1.981
Cc1c[nH]c(=O)[nH]c1=O ,-1.506
O=c1cc[nH]c(=O)[nH]1 ,-1.488
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,-2.484
Fc1c[nH]c(=O)[nH]c1=O ,-1.077
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O ,-2.523
OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,-5.931
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-3.61
CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,-3.78
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,-0.41
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,-2.676
OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,-1.23
CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,-4.12
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,-4.925
Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,-4.445
OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,-1.84
CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,-4.873
O=C(c1ccccc1)c2ccccc2,-3.12
C1Cc2ccccc2C1,-3.04
C1N(C(=O)NCC(C)C)C(=O)NC1,-2.15
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,-4.743
CC12CCC(CC1)C(C)(C)O2 ,-1.64
CC12CCC(CC1)C(C)(C)O2,-1.74
C1Cc2cccc3cccc1c23,-4.63
OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,-5.46
ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,-5.64
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.317
O=C1CCCCC1,-0.6
CC(C)C1CCC(C)CC1=O,-2.35
CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,-4.634
Cc1cc(no1)C(=O)NNCc2ccccc2,-2.461
Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,-6.47
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,-8.56
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,-8.71
Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl ,-6.57
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cccc2Cl,-7.32
Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,-7.39
Clc1ccc(cc1Cl)c2ccccc2 ,-6.39
Clc1ccccc1c2ccccc2Cl ,-5.27
Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-7.82
Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl ,-7.66
Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-7.39
Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ,-7.8
Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl ,-7.92
Clc1ccc(Cl)c(c1)c2ccc(Cl)c(Cl)c2,-7.25
c1c(Cl)cccc1c2ccccc2,-4.88
Nc1ccc(cc1)c2ccc(N)cc2,-2.7
Clc1ccc(cc1)c2cccc(Cl)c2Cl ,-6.29
Clc1ccc(cc1)c2cccc(Cl)c2Cl ,-6.26
Nc1ccc(cc1)c2ccc(N)cc2,-2.7
Clc1cccc(c1)c2cc(Cl)ccc2Cl ,-6.01
Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-6.27
Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-6.25
Clc1ccc(cc1)c2c(Cl)cccc2Cl ,-6.14
Clc1ccc(cc1)c2ccc(Cl)cc2 ,-6.56
Clc1ccc(cc1)c2ccccc2Cl ,-5.28
Clc1ccc(cc1)c2ccccc2Cl ,-5.25
c1ccc(cc1)c2ccccc2,-4.345
Clc1cccc(Cl)c1c2ccccc2 ,-5.21
Cc1ccc(cc1)c2ccccc2,-4.62
Clc1ccccc1c2ccccc2,-4.54
Oc1ccc(cc1)c2ccccc2,-3.48
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl ,-11.6
Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-9.16
Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl ,-8.01
Clc1cc(Cl)c(Cl)c(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-9.15
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-8.6
Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,-7.28
Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-7.92
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.94
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.68
Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,-7.21
Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl ,-7.43
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-7.42
Nc2cccc3nc1ccccc1cc23 ,-4.22
c3ccc2nc1ccccc1cc2c3,-3.67
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ,-2.17
CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,-3.42
CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,-3.42
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C,-4.71
CNC(=O)Oc1cccc2CC(C)(C)Oc12,-2.8
Nc1nccs1 ,-0.36
CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,-5.47
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,-5.233
Clc2ccc1oc(=O)[nH]c1c2,-2.831
